Time (s),Mass A X (m),Mass A Y (m),Mass B X (m),Mass B Y (m)
86.34196,-0.02272409,-0.001040733,0.02261429,-0.001695385
86.37529,-0.02237858,-0.001070949,0.02221634,-0.001742533
86.40863,-0.021943,-0.001099582,0.02177158,-0.001775899
86.44197,-0.0216434,-0.001137127,0.02143666,-0.001768102
86.4753,-0.02158006,-0.001146448,0.02136109,-0.001764895
86.50864,-0.02181425,-0.001139666,0.02152911,-0.001751136
86.54198,-0.0222093,-0.001110395,0.02191414,-0.001714989
86.57531,-0.02263985,-0.001091908,0.02235292,-0.00168784
86.60865,-0.02292725,-0.001081459,0.02267618,-0.00166836
86.64199,-0.02296488,-0.001086523,0.02274313,-0.001685544
86.67532,-0.02270652,-0.001134597,0.02257291,-0.001701647
86.70866,-0.02228282,-0.001169497,0.02218285,-0.001755825
86.742,-0.02181212,-0.001192804,0.02178625,-0.001764142
86.77533,-0.02150564,-0.001190134,0.02148312,-0.001778353
86.80867,-0.02149407,-0.001187639,0.02141674,-0.00176099
86.84201,-0.02175587,-0.001155642,0.02159398,-0.00173209
86.87534,-0.0221989,-0.001126253,0.02196955,-0.001717386
86.90868,-0.02264827,-0.001099967,0.02236964,-0.001698175
86.94202,-0.02294274,-0.001058309,0.02264609,-0.001665067
86.97535,-0.02295263,-0.001045624,0.02268707,-0.001690753
87.00869,-0.02268846,-0.001044981,0.02247278,-0.001705901
87.04203,-0.02223958,-0.001067359,0.02210186,-0.00174714
87.07536,-0.02178564,-0.001111757,0.02170878,-0.001772215
87.1087,-0.02150335,-0.001146494,0.02143524,-0.001778931
87.14204,-0.02150241,-0.001154306,0.02146422,-0.001762415
87.17537,-0.02176835,-0.001131478,0.02169088,-0.001724727
87.20871,-0.02220654,-0.001106127,0.02206916,-0.001698546
87.24205,-0.02264478,-0.001057416,0.02245713,-0.00166556
87.27538,-0.02292353,-0.00100993,0.0226832,-0.001676983
87.30872,-0.02295587,-0.001008107,0.0226631,-0.001686658
87.34206,-0.02269201,-0.001040696,0.02239331,-0.001724529
87.37539,-0.02224163,-0.001078374,0.02197507,-0.001755876
87.40873,-0.02181321,-0.001136749,0.02158863,-0.001775943
87.44207,-0.02152375,-0.001149405,0.02139867,-0.001769989
87.4754,-0.02151169,-0.001147661,0.0214196,-0.001740122
87.50874,-0.02177933,-0.001148391,0.02167667,-0.001719678
87.54208,-0.02219122,-0.001111441,0.02209323,-0.001688732
87.57541,-0.0226356,-0.001087648,0.02246299,-0.001664193
87.60875,-0.0228814,-0.001068012,0.02270442,-0.00166891
87.64209,-0.02291371,-0.001044859,0.02262287,-0.001695194
87.67542,-0.02264308,-0.001065681,0.02235001,-0.001740248
87.70876,-0.02224901,-0.001083461,0.02192638,-0.001761585
87.7421,-0.02183528,-0.001143084,0.02153403,-0.001776402
87.77543,-0.02158334,-0.001168054,0.02132962,-0.001778647
87.80877,-0.02162781,-0.001156341,0.02140823,-0.001747263
87.84211,-0.02190465,-0.001128924,0.02168851,-0.001712721
87.87544,-0.02232733,-0.001109131,0.02211727,-0.001692336
87.90878,-0.02270231,-0.001086071,0.02250529,-0.001677073
87.94212,-0.02290287,-0.001086121,0.02269678,-0.001666114
87.97545,-0.02288049,-0.001106831,0.02261832,-0.001687961
88.00879,-0.02260407,-0.001147722,0.02233947,-0.001744799
88.04213,-0.02222133,-0.001181115,0.02189703,-0.001760198
88.07546,-0.02184575,-0.001198523,0.02153427,-0.001790853
88.1088,-0.02163488,-0.001196324,0.02131998,-0.001774635
88.14214,-0.02172109,-0.001177279,0.02139777,-0.001753379
88.17547,-0.02204461,-0.001147745,0.02169377,-0.001718328
88.20881,-0.02245174,-0.001098063,0.0221242,-0.001688317
88.24215,-0.02281624,-0.001086311,0.02249662,-0.001673929
88.27548,-0.02296826,-0.001080219,0.02269306,-0.001656632
88.30882,-0.02286594,-0.001125166,0.0226092,-0.001704347
88.34216,-0.0225446,-0.001145274,0.0223364,-0.001729805
88.37549,-0.0220928,-0.001202906,0.02191331,-0.001781777
88.40883,-0.02175383,-0.001194569,0.02155528,-0.001780556
88.44217,-0.02162105,-0.001173821,0.02136379,-0.001752782
88.4755,-0.02173522,-0.00114588,0.02144049,-0.001743207
88.50884,-0.02209911,-0.001146147,0.02176812,-0.001728511
88.54218,-0.02251578,-0.001087793,0.0221834,-0.001688885
88.57551,-0.02285783,-0.001062409,0.02254054,-0.001673578
88.60885,-0.02296042,-0.00103285,0.02269417,-0.001662471
88.64219,-0.02281775,-0.00104788,0.0225871,-0.001713371
88.67552,-0.02245357,-0.00106509,0.02231549,-0.001739735
88.70886,-0.02203848,-0.001086756,0.02192247,-0.00175909
88.7422,-0.02169391,-0.001140449,0.02159668,-0.001774131
88.77553,-0.02155857,-0.001144881,0.02148,-0.001757238
88.80887,-0.02165592,-0.001146976,0.02159534,-0.001746234
88.84221,-0.02204863,-0.00113244,0.02190956,-0.001718133
88.87554,-0.02249404,-0.001085299,0.02229571,-0.001686676
88.90888,-0.02283802,-0.001066162,0.02262753,-0.001672179
88.94222,-0.02293387,-0.001011127,0.02273446,-0.001658618
88.97555,-0.02278984,-0.001028993,0.02262329,-0.001700717
89.00889,-0.02241313,-0.001069674,0.02231373,-0.00175417
89.04223,-0.02195773,-0.001087754,0.02194033,-0.001762077
89.07556,-0.02161054,-0.00114542,0.02161688,-0.001767799
89.1089,-0.02151591,-0.001143137,0.02153366,-0.001749757
89.14224,-0.02165774,-0.001129003,0.02166871,-0.00172225
89.17557,-0.02202045,-0.001119767,0.02198009,-0.001708609
89.20891,-0.02247483,-0.001092791,0.02236003,-0.001678912
89.24225,-0.02281037,-0.001070217,0.02264845,-0.001662363
89.27558,-0.02292105,-0.001044233,0.02270767,-0.001682153
89.30892,-0.02278271,-0.001033119,0.0224922,-0.001706798
89.34226,-0.02242716,-0.001057275,0.02215391,-0.001750686
89.37559,-0.02199339,-0.001073995,0.02178114,-0.001771214
89.40893,-0.02164471,-0.001088654,0.02149697,-0.001754205
89.44227,-0.02155293,-0.001114185,0.02143905,-0.00175619
89.4756,-0.02170642,-0.001126321,0.02165614,-0.001730876
89.50894,-0.02202751,-0.001101257,0.02203359,-0.001698734
89.54228,-0.02246377,-0.001081234,0.02241929,-0.001674534
89.57561,-0.0227818,-0.001080785,0.02268278,-0.001676189
89.60895,-0.02286624,-0.001084595,0.02270539,-0.001675123
89.64229,-0.0227165,-0.001115834,0.02248078,-0.001725209
89.67562,-0.0223514,-0.001175604,0.02210519,-0.001753064
89.70896,-0.02195723,-0.001190497,0.02169781,-0.001765488
89.7423,-0.02165741,-0.001180826,0.02139158,-0.001770799
89.77563,-0.02162789,-0.001181173,0.0213504,-0.001763588
89.80897,-0.02181823,-0.001151049,0.02157113,-0.001726371
89.84231,-0.02214644,-0.001123294,0.02194287,-0.001705724
89.87564,-0.02250825,-0.001088111,0.02234603,-0.001677618
89.90898,-0.02276799,-0.001069982,0.02263925,-0.001661914
89.94232,-0.02279842,-0.001043847,0.02268206,-0.001685421
89.97565,-0.02259148,-0.001051661,0.02244805,-0.001715953
90.00899,-0.02226221,-0.001087331,0.02209687,-0.001756536
90.04233,-0.02185138,-0.001142229,0.02169008,-0.00177346
90.07566,-0.02161179,-0.001174532,0.02138658,-0.001777373
90.109,-0.02161547,-0.001164322,0.0213677,-0.001764129
90.14234,-0.02185663,-0.001129419,0.02159575,-0.001731586
90.17567,-0.02221745,-0.001106344,0.02196909,-0.001701978
90.20901,-0.02259659,-0.00108257,0.02234693,-0.001674692
90.24235,-0.0228523,-0.001080162,0.02261923,-0.001671341
90.27568,-0.02281051,-0.001116037,0.02266208,-0.001699117
90.30902,-0.02257208,-0.001145491,0.02243328,-0.001725212
90.34236,-0.022154,-0.001167774,0.02204949,-0.001743875
90.37569,-0.02180482,-0.001181947,0.02169224,-0.001765344
90.40903,-0.0215709,-0.001185766,0.02142401,-0.001758359
90.44237,-0.02156562,-0.001169911,0.02139913,-0.001751775
90.4757,-0.02182069,-0.001132828,0.02161003,-0.001722987
90.50904,-0.02221574,-0.001106905,0.02198741,-0.001696185
90.54238,-0.02262787,-0.001085444,0.02233515,-0.001677554
90.57571,-0.02284083,-0.001093255,0.02256575,-0.001676861
90.60905,-0.02280137,-0.001112365,0.02254794,-0.001703627
90.64239,-0.02252084,-0.00113871,0.02230713,-0.001727348
90.67572,-0.02211758,-0.001175916,0.02197628,-0.00175269
90.70906,-0.02171304,-0.001193394,0.02162372,-0.001770704
90.7424,-0.0214749,-0.001199742,0.0214279,-0.001779076
90.77573,-0.02152305,-0.001177044,0.02146135,-0.001747389
90.80907,-0.0218121,-0.001138852,0.02171306,-0.001727049
90.84241,-0.02223303,-0.001100989,0.02204801,-0.001695617
90.87574,-0.02261207,-0.001076283,0.02241355,-0.001663766
90.90908,-0.02283412,-0.001068366,0.02256636,-0.001669338
90.94242,-0.02277893,-0.001045675,0.02249829,-0.001704713
90.97575,-0.02251919,-0.001077315,0.0222384,-0.001730546
91.00909,-0.02211351,-0.001118637,0.02186855,-0.001748471
91.04243,-0.02172297,-0.001162371,0.02158319,-0.001764838
91.07576,-0.0215481,-0.001181009,0.02144396,-0.001771695
91.1091,-0.02159805,-0.001163019,0.02153309,-0.00173977
91.14244,-0.02190286,-0.001150064,0.02180735,-0.001718977
91.17577,-0.02229941,-0.00108861,0.02217035,-0.00168446
91.20911,-0.02268315,-0.001073589,0.02250301,-0.001662333
91.24245,-0.02287104,-0.00102565,0.02265433,-0.001666445
91.27578,-0.02285269,-0.001013997,0.02254737,-0.001700418
91.30912,-0.02254544,-0.001048242,0.02224561,-0.001738913
91.34246,-0.02215423,-0.001078367,0.02184159,-0.001764827
91.37579,-0.02180748,-0.001144952,0.02150571,-0.001765457
91.40913,-0.02164787,-0.00115195,0.02136363,-0.001765163
91.44247,-0.02171883,-0.001153738,0.02147931,-0.00174983
91.4758,-0.02201019,-0.001129736,0.02180632,-0.001711053
91.50914,-0.02239978,-0.001100726,0.02220296,-0.00168522
91.54248,-0.02271745,-0.001082033,0.02253214,-0.001663137
91.57581,-0.02285584,-0.001084335,0.02265657,-0.001680983
91.60915,-0.02273878,-0.001102803,0.02255186,-0.001695015
91.64249,-0.0224725,-0.001150216,0.02221915,-0.001739361
91.67582,-0.02209125,-0.001175558,0.02182682,-0.001762354
91.70916,-0.02179364,-0.00119332,0.02148481,-0.001767434
91.7425,-0.02165444,-0.001178633,0.02136947,-0.001770901
91.77583,-0.02176038,-0.001165511,0.02147848,-0.001754209
91.80917,-0.02206906,-0.001129713,0.02180401,-0.001712635
91.84251,-0.02242428,-0.001099152,0.02221979,-0.001686161
91.87584,-0.02270834,-0.00107371,0.02252919,-0.001665797
91.90918,-0.02279127,-0.001049818,0.02265388,-0.001684165
91.94252,-0.02265982,-0.001039009,0.02253618,-0.001700416
91.97585,-0.02235541,-0.001063948,0.02220856,-0.001737661
92.00919,-0.02198616,-0.001078192,0.02183125,-0.001763687
92.04253,-0.0216674,-0.001148789,0.02151496,-0.00178535
92.07586,-0.02158921,-0.001152166,0.02138811,-0.001758243
92.1092,-0.02176865,-0.001122607,0.02149646,-0.001738082
92.14254,-0.02210813,-0.001101362,0.02180372,-0.00170101
92.17587,-0.02248962,-0.001084367,0.02220351,-0.001682035
92.20921,-0.02277205,-0.001069422,0.02250151,-0.001667367
92.24255,-0.02285037,-0.001040231,0.02261521,-0.001679118
92.27588,-0.02266359,-0.00103373,0.02249745,-0.00170274
92.30922,-0.02231168,-0.001064731,0.02220348,-0.001738168
92.34256,-0.02195828,-0.001089173,0.0218363,-0.001759459
92.37589,-0.02165835,-0.001139495,0.02153067,-0.001773872
92.40923,-0.02158709,-0.001149883,0.02145642,-0.001756037
92.44257,-0.0217921,-0.001140423,0.0215975,-0.001742212
92.4759,-0.02215808,-0.001114301,0.02192322,-0.001708866
92.50924,-0.02257928,-0.001091136,0.02225895,-0.001684385
92.54258,-0.02287475,-0.001071293,0.02251016,-0.001664158
92.57591,-0.02294519,-0.001030281,0.02257783,-0.001688342
92.60925,-0.02274348,-0.001041838,0.02246317,-0.001699561
92.64259,-0.02239379,-0.001090577,0.02216718,-0.001763256
92.67592,-0.02198871,-0.001146236,0.0218364,-0.00177355
92.70926,-0.02168171,-0.00115919,0.02156678,-0.001760303
92.7426,-0.02160866,-0.001168967,0.02150474,-0.001759097
92.77593,-0.0218187,-0.001128822,0.02168229,-0.001716027
92.80927,-0.02215208,-0.001108516,0.02199571,-0.001699606
92.84261,-0.02258723,-0.001092402,0.02229853,-0.001682971
92.87594,-0.02287827,-0.001083546,0.02256451,-0.001663739
92.90928,-0.02292712,-0.001098545,0.02256481,-0.001684542
92.94262,-0.02274728,-0.001126152,0.02235573,-0.001727791
92.97595,-0.02240607,-0.001158229,0.02202807,-0.001734392
93.00929,-0.02200696,-0.001191811,0.02170942,-0.00176873
93.04263,-0.02175728,-0.001193673,0.02146827,-0.001773188
93.07596,-0.02172571,-0.001166773,0.02147841,-0.001744243
93.1093,-0.02192761,-0.001158055,0.0216971,-0.001738185
93.14264,-0.02226655,-0.001122449,0.02203769,-0.001706928
93.17597,-0.02261316,-0.001081914,0.02238244,-0.001661995
93.20931,-0.02286521,-0.001085582,0.02261154,-0.001671991
93.24265,-0.0229199,-0.001103129,0.02261101,-0.00168948
93.27598,-0.02272258,-0.001147373,0.02238103,-0.001730082
93.30932,-0.02240666,-0.001150388,0.02203235,-0.001748063
93.34266,-0.02202608,-0.001194482,0.02167332,-0.001780344
93.37599,-0.02180197,-0.001189391,0.02148076,-0.001756644
93.40933,-0.02177711,-0.001163242,0.02149051,-0.00174359
93.44267,-0.02199816,-0.001143264,0.02172689,-0.001723773
93.476,-0.02230727,-0.001124076,0.02210973,-0.001704333
93.50934,-0.02266073,-0.001095831,0.02244598,-0.001677625
93.54268,-0.02284307,-0.001071963,0.02267389,-0.0016696
93.57601,-0.02281725,-0.001045138,0.02265356,-0.001686397
93.60935,-0.02257811,-0.001071767,0.022399,-0.001729384
93.64269,-0.02226114,-0.001078952,0.02202582,-0.001746946
93.67602,-0.02192126,-0.001125896,0.02167466,-0.001753531
93.70936,-0.02172529,-0.001158063,0.0214651,-0.001765016
93.7427,-0.02178608,-0.001152266,0.02148931,-0.001756254
93.77603,-0.02203584,-0.00112696,0.02173199,-0.001726286
93.80937,-0.02238151,-0.001102497,0.02209535,-0.0016952
93.84271,-0.02268473,-0.001074153,0.02244239,-0.001675732
93.87604,-0.02284496,-0.001028137,0.02265655,-0.001668693
93.90938,-0.02278117,-0.001027577,0.02263392,-0.00170554
93.94272,-0.02251604,-0.00104505,0.02239076,-0.001711513
93.97605,-0.02216041,-0.001069922,0.02202645,-0.001752248
94.00939,-0.0218517,-0.001081889,0.02171122,-0.001751236
94.04273,-0.02166979,-0.001121445,0.02150135,-0.001756342
94.07606,-0.02173032,-0.001118633,0.02152824,-0.001740415
94.1094,-0.02202727,-0.001120417,0.02176174,-0.00173059
94.14274,-0.02241011,-0.001087044,0.02210654,-0.00169283
94.17607,-0.02270857,-0.001070757,0.02241186,-0.001676035
94.20941,-0.02285865,-0.00103268,0.0225549,-0.001665144
94.24275,-0.02275528,-0.001040448,0.02250616,-0.001691619
94.27608,-0.02247665,-0.001044493,0.02225938,-0.001737205
94.30942,-0.0221168,-0.001082914,0.02192122,-0.00176282
94.34276,-0.02177894,-0.001142099,0.02162965,-0.001775541
94.37609,-0.02162601,-0.001147493,0.02150102,-0.001753524
94.40943,-0.02173427,-0.001149269,0.0215464,-0.001743452
94.44277,-0.02203073,-0.001127975,0.02179992,-0.001732595
94.4761,-0.02242858,-0.001100928,0.0221153,-0.001699468
94.50944,-0.02273143,-0.001083639,0.02238507,-0.00169094
94.54278,-0.02290659,-0.00108462,0.02251406,-0.001683267
94.57611,-0.02282799,-0.00113,0.02244113,-0.001712081
94.60945,-0.02251978,-0.00116288,0.0222081,-0.001731539
94.64279,-0.02213813,-0.001180883,0.02189,-0.001757506
94.67612,-0.02178777,-0.001198017,0.02161239,-0.001782033
94.70946,-0.02165161,-0.001177521,0.02151556,-0.001750045
94.7428,-0.02173755,-0.001172437,0.02160382,-0.001749775
94.77613,-0.02205253,-0.001132559,0.02191326,-0.001716097
94.80947,-0.02242005,-0.001102903,0.02224572,-0.001692673
94.84281,-0.02273245,-0.001079292,0.022488,-0.001675887
94.87614,-0.0228826,-0.001094802,0.02260014,-0.001692695
94.90948,-0.02279504,-0.0011171,0.02250161,-0.001702233
94.94282,-0.02250169,-0.001150169,0.02221387,-0.001741665
94.97615,-0.02214896,-0.001190135,0.02185411,-0.001766306
95.00949,-0.02184454,-0.001175964,0.0215756,-0.001755621
95.04283,-0.02171885,-0.001186417,0.02149595,-0.00175536
95.07616,-0.02185403,-0.001158695,0.02163809,-0.001738456
95.1095,-0.02209602,-0.001126448,0.02194363,-0.001712943
95.14284,-0.02243862,-0.001109189,0.02228012,-0.001699375
95.17617,-0.02272491,-0.001104164,0.0225418,-0.001687635
95.20951,-0.02286393,-0.001094602,0.02260346,-0.001679459
95.24285,-0.02271626,-0.001106655,0.02248739,-0.001707196
95.27618,-0.02239757,-0.001148868,0.02217948,-0.001742281
95.30952,-0.02204204,-0.001177118,0.02183341,-0.001754771
95.34286,-0.02180379,-0.001186277,0.02153664,-0.001764345
95.37619,-0.0217237,-0.001172335,0.02145989,-0.001752762
95.40953,-0.02187734,-0.001160545,0.02162168,-0.001743857
95.44287,-0.02219381,-0.001127027,0.02192885,-0.001709444
95.4762,-0.02252821,-0.001095278,0.02229384,-0.001687292
95.50954,-0.0227688,-0.001085484,0.02259855,-0.00166317
95.54288,-0.02282989,-0.001091471,0.02267332,-0.001673435
95.57621,-0.02265815,-0.001131276,0.02251105,-0.001717249
95.60955,-0.02234701,-0.001161832,0.02218788,-0.001742875
95.64289,-0.02201243,-0.00118092,0.02185644,-0.001758552
95.67622,-0.0218046,-0.00119631,0.02156571,-0.001780818
95.70956,-0.02176079,-0.00117237,0.02147664,-0.001762146
95.7429,-0.02194051,-0.001160066,0.02163095,-0.001746721
95.77623,-0.02224933,-0.001126672,0.02195952,-0.001711802
95.80957,-0.02257945,-0.001103776,0.02228415,-0.001687511
95.84291,-0.02281602,-0.001102515,0.02250439,-0.001685627
95.87624,-0.02282842,-0.001101178,0.02256132,-0.00168485
95.90958,-0.02262521,-0.001119992,0.02239376,-0.001719382
95.94292,-0.02229853,-0.001168251,0.02209191,-0.001740617
95.97625,-0.02196001,-0.00118655,0.02177286,-0.001764956
96.00959,-0.02174513,-0.001185365,0.02151986,-0.001757375
96.04293,-0.02174622,-0.001175286,0.02149376,-0.001758259
96.07626,-0.02195372,-0.001139693,0.02167169,-0.001732356
96.1096,-0.02228572,-0.001111177,0.02195228,-0.001701042
96.14294,-0.02261325,-0.001104456,0.02226904,-0.001690901
96.17627,-0.02283267,-0.001073903,0.02247471,-0.001683803
96.20961,-0.02283424,-0.001047753,0.02249128,-0.001698455
96.24295,-0.02260988,-0.001070877,0.02234716,-0.001717527
96.27628,-0.02227675,-0.00108024,0.0220478,-0.001752595
96.30962,-0.02189625,-0.001118833,0.02175012,-0.001745352
96.34296,-0.02168642,-0.00115887,0.02157913,-0.001765347
96.37629,-0.02167253,-0.001155177,0.02159423,-0.001749511
96.40963,-0.02188257,-0.001130562,0.02180698,-0.001720598
96.44297,-0.02223687,-0.001128194,0.02208471,-0.001718119
96.4763,-0.02257396,-0.001087059,0.02238247,-0.00168449
96.50964,-0.02277312,-0.001096822,0.02255305,-0.001698075
96.54298,-0.02278546,-0.001108723,0.02253323,-0.001706642
96.57631,-0.02257429,-0.001139374,0.0223167,-0.001739174
96.60965,-0.02221101,-0.001164805,0.02202275,-0.001758398
96.64299,-0.02188179,-0.00118538,0.0217412,-0.001762757
96.67632,-0.02170667,-0.001185319,0.02157242,-0.001754163
96.70966,-0.02167157,-0.00116165,0.02158869,-0.001739401
96.743,-0.02189081,-0.001148313,0.02182299,-0.001729103
96.77633,-0.02224638,-0.001116358,0.02211015,-0.001688279
96.80967,-0.02255252,-0.001095912,0.02240995,-0.001685448
96.84301,-0.022743,-0.001088713,0.02257362,-0.001685724
96.87634,-0.02275094,-0.001095035,0.02249056,-0.001698973
96.90968,-0.02254344,-0.001137527,0.02226372,-0.001732344
96.94302,-0.02221607,-0.001170227,0.02191689,-0.001754049
96.97635,-0.0219096,-0.001196775,0.02163377,-0.001774214
97.00969,-0.02173735,-0.001176892,0.0214913,-0.001758671
97.04303,-0.02179035,-0.001165593,0.02152876,-0.001745997
97.07636,-0.02199776,-0.001144981,0.02177443,-0.001723024
97.1097,-0.02230659,-0.001114061,0.02211256,-0.001693716
97.14304,-0.02262615,-0.0010916,0.02240332,-0.001673629
97.17637,-0.02278742,-0.001097141,0.02255858,-0.001674086
97.20971,-0.02274495,-0.001120526,0.02247979,-0.001708665
97.24305,-0.02253046,-0.001156889,0.02224787,-0.001741994
97.27638,-0.02220499,-0.001181923,0.02189881,-0.001764225
97.30972,-0.0219202,-0.001197978,0.02162254,-0.001774844
97.34306,-0.02178001,-0.001180557,0.02147721,-0.001766019
97.37639,-0.02183706,-0.001166172,0.02154801,-0.001754578
97.40973,-0.02207241,-0.001133374,0.02178175,-0.001718127
97.44307,-0.02238295,-0.001112714,0.02211306,-0.001694805
97.4764,-0.02265438,-0.001098998,0.02239889,-0.001675094
97.50974,-0.02277643,-0.001089345,0.02255121,-0.001686631
97.54308,-0.02269332,-0.001116221,0.02247371,-0.001703435
97.57641,-0.0224189,-0.001146107,0.02223631,-0.001727451
97.60975,-0.02207643,-0.001167645,0.02189618,-0.001743007
97.64309,-0.02179407,-0.001170405,0.0216434,-0.001753001
97.67642,-0.02169024,-0.001171646,0.02148875,-0.001758924
97.70976,-0.02178017,-0.001165797,0.0215695,-0.001746484
97.7431,-0.02206839,-0.001128461,0.02179172,-0.001714656
97.77643,-0.0223985,-0.00110669,0.02211961,-0.001699671
97.80977,-0.02266737,-0.001090183,0.02236905,-0.001676129
97.84311,-0.02276062,-0.001082655,0.02251029,-0.001676502
97.87644,-0.02265629,-0.001128785,0.02243973,-0.001707323
97.90978,-0.02237493,-0.0011547,0.0222185,-0.001721966
97.94312,-0.022036,-0.001166038,0.02190534,-0.001750332
97.97645,-0.02178087,-0.001185899,0.02164448,-0.001770743
98.00979,-0.02168003,-0.001171608,0.0215544,-0.001755462
98.04313,-0.02178892,-0.001159872,0.02162769,-0.001739282
98.07646,-0.02208253,-0.001122717,0.02189871,-0.001702082
98.1098,-0.02242883,-0.001095669,0.0222035,-0.001682058
98.14314,-0.02267789,-0.001079642,0.02245739,-0.001683788
98.17647,-0.02276183,-0.001097219,0.02255489,-0.00170187
98.20981,-0.02265743,-0.001129511,0.02243164,-0.001713344
98.24315,-0.02236368,-0.001162388,0.02215155,-0.00174005
98.27648,-0.02202406,-0.001174755,0.02187665,-0.001753295
98.30982,-0.0217687,-0.001192478,0.02166954,-0.001760279
98.34316,-0.02169098,-0.001172406,0.02159231,-0.001754364
98.37649,-0.02181156,-0.00116194,0.02171998,-0.00173379
98.40983,-0.02209303,-0.001123785,0.02202485,-0.001709707
98.44317,-0.02241279,-0.001105833,0.02234074,-0.001689344
98.4765,-0.02266042,-0.00109497,0.02257411,-0.001671724
98.50984,-0.02274312,-0.001094439,0.02258329,-0.00169302
98.54318,-0.02263277,-0.001129188,0.0224622,-0.00172971
98.57651,-0.02236008,-0.001156325,0.02218208,-0.001731784
98.60985,-0.02203822,-0.00118368,0.02188251,-0.001757103
98.64319,-0.02179638,-0.001179075,0.02166951,-0.001768958
98.67652,-0.02173559,-0.001179869,0.02162382,-0.00175355
98.70986,-0.02187353,-0.001152769,0.02178056,-0.001724689
98.7432,-0.022179,-0.001129576,0.02207736,-0.001705968
98.77653,-0.0225074,-0.001110207,0.02238484,-0.001694481
98.80987,-0.02273872,-0.001102582,0.02259542,-0.001684987
98.84321,-0.02280066,-0.001111728,0.02263345,-0.001698189
98.87654,-0.02266051,-0.001122171,0.02246206,-0.001708448
98.90988,-0.02237524,-0.001156611,0.02217678,-0.001755195
98.94322,-0.02206176,-0.001173727,0.02185055,-0.001753412
98.97655,-0.02183311,-0.001181961,0.02160397,-0.001766888
99.00989,-0.02178201,-0.001169047,0.02159489,-0.001751842
99.04323,-0.02195018,-0.001154479,0.02177083,-0.001736362
99.07656,-0.02222199,-0.001114217,0.02207846,-0.001700013
99.1099,-0.0225243,-0.001102767,0.02238168,-0.001682276
99.14324,-0.02271795,-0.001091696,0.02258819,-0.001674925
99.17657,-0.02270638,-0.001105114,0.02262092,-0.001690299
99.20991,-0.02252821,-0.001131595,0.02246574,-0.001723093
99.24325,-0.02222806,-0.001155536,0.02216791,-0.001747379
99.27658,-0.02193639,-0.001179073,0.02185054,-0.001753746
99.30992,-0.02176078,-0.00119011,0.02160149,-0.001769406
99.34326,-0.02177531,-0.001165812,0.02160322,-0.001748349
99.37659,-0.02195672,-0.001141318,0.02178597,-0.001732222
99.40993,-0.02226165,-0.001126081,0.02207384,-0.001699541
99.44327,-0.02253226,-0.001099347,0.02237576,-0.001687945
99.4766,-0.02272872,-0.00108062,0.02256567,-0.001674195
99.50994,-0.02273489,-0.001096244,0.02255963,-0.001682915
99.54328,-0.02254264,-0.001134831,0.02236093,-0.001721886
99.57661,-0.02221387,-0.001165352,0.02206572,-0.001740525
99.60995,-0.02192807,-0.001181335,0.021773,-0.00175601
99.64329,-0.021758,-0.001192858,0.02158209,-0.001767292
99.67662,-0.02179115,-0.001145943,0.02159286,-0.001744801
99.70996,-0.02201344,-0.001144389,0.0217854,-0.00173031
99.7433,-0.02234896,-0.001099906,0.02207902,-0.00169019
99.77663,-0.0226531,-0.001105996,0.02236968,-0.001701786
99.80997,-0.02282999,-0.001083289,0.02251859,-0.001675401
99.84331,-0.02277315,-0.00110604,0.02251067,-0.001692745
99.87664,-0.02254679,-0.001141689,0.02233114,-0.001728925
99.90998,-0.0222092,-0.001165237,0.02204935,-0.001741347
99.94332,-0.02191369,-0.001177882,0.02178894,-0.001749951
99.97665,-0.02176156,-0.001177523,0.02161527,-0.00175739
100.01,-0.02179744,-0.00117406,0.021664,-0.0017615
100.0433,-0.02202121,-0.001119982,0.02185522,-0.001689925
100.0767,-0.02236026,-0.001109964,0.02210195,-0.001705532
100.11,-0.02266213,-0.001081083,0.02235835,-0.00169083
