Time,mass A x axis,mass B x axis
1.306799E+01,-1.650109E-02,1.836203E-02
1.310133E+01,-1.869408E-02,1.688649E-02
1.313467E+01,-2.183511E-02,1.669181E-02
1.3168E+01,-2.483203E-02,1.760987E-02
1.320134E+01,-2.664737E-02,1.922828E-02
1.323468E+01,-2.67045E-02,2.090886E-02
1.326801E+01,-2.498081E-02,2.220509E-02
1.330135E+01,-2.189445E-02,2.279067E-02
1.333469E+01,-1.830281E-02,2.259545E-02
1.336802E+01,-1.545119E-02,2.185708E-02
1.340136E+01,-1.433606E-02,2.091415E-02
1.34347E+01,-1.528587E-02,2.022535E-02
1.346803E+01,-1.812316E-02,1.994205E-02
1.350137E+01,-2.190218E-02,1.99446E-02
1.353471E+01,-2.527666E-02,2.003817E-02
1.356804E+01,-2.731226E-02,2.007733E-02
1.360138E+01,-2.734377E-02,1.996508E-02
1.363472E+01,-2.540386E-02,1.971321E-02
1.366805E+01,-2.204335E-02,1.949623E-02
1.370139E+01,-1.836645E-02,1.952179E-02
1.373473E+01,-1.551004E-02,1.996739E-02
1.376806E+01,-1.450485E-02,2.088195E-02
1.38014E+01,-1.552919E-02,2.203388E-02
1.383474E+01,-1.823163E-02,2.294669E-02
1.386807E+01,-2.162573E-02,2.319513E-02
1.390141E+01,-2.461429E-02,2.259113E-02
1.393475E+01,-2.634214E-02,2.119683E-02
1.396808E+01,-2.637694E-02,1.929612E-02
1.400142E+01,-2.471743E-02,1.752346E-02
1.403476E+01,-2.202219E-02,1.647891E-02
1.40681E+01,-1.908255E-02,1.66301E-02
1.410143E+01,-1.703244E-02,1.809949E-02
1.413477E+01,-1.644166E-02,2.061165E-02
1.416811E+01,-1.722644E-02,2.326687E-02
1.420144E+01,-1.906721E-02,2.515677E-02
1.423478E+01,-2.122984E-02,2.569918E-02
1.426812E+01,-2.31034E-02,2.46743E-02
1.430145E+01,-2.409961E-02,2.225243E-02
1.433479E+01,-2.397207E-02,1.90992E-02
1.436813E+01,-2.293696E-02,1.626852E-02
1.440146E+01,-2.143057E-02,1.461892E-02
1.44348E+01,-2.011103E-02,1.481047E-02
1.446814E+01,-1.946392E-02,1.69257E-02
1.450147E+01,-1.947083E-02,2.023391E-02
1.453481E+01,-1.992074E-02,2.363461E-02
1.456815E+01,-2.053701E-02,2.601896E-02
1.460148E+01,-2.103392E-02,2.674876E-02
1.463482E+01,-2.123614E-02,2.561981E-02
1.466816E+01,-2.111606E-02,2.287845E-02
1.470149E+01,-2.079593E-02,1.936838E-02
1.473483E+01,-2.058277E-02,1.612568E-02
1.476817E+01,-2.07125E-02,1.430076E-02
1.48015E+01,-2.129124E-02,1.451675E-02
1.483484E+01,-2.213163E-02,1.662069E-02
1.486818E+01,-2.277541E-02,1.986545E-02
1.490151E+01,-2.280858E-02,2.31501E-02
1.493485E+01,-2.214725E-02,2.548686E-02
1.496819E+01,-2.086907E-02,2.622932E-02
1.500152E+01,-1.933121E-02,2.534526E-02
1.503486E+01,-1.811203E-02,2.299206E-02
1.50682E+01,-1.76193E-02,1.989666E-02
1.510153E+01,-1.819703E-02,1.716143E-02
1.513487E+01,-1.98259E-02,1.566972E-02
1.516821E+01,-2.220044E-02,1.579282E-02
1.520154E+01,-2.4335E-02,1.732799E-02
1.523488E+01,-2.548683E-02,1.963198E-02
1.526822E+01,-2.522205E-02,2.199308E-02
1.530155E+01,-2.357473E-02,2.364787E-02
1.533489E+01,-2.085548E-02,2.420005E-02
1.536823E+01,-1.80227E-02,2.359198E-02
1.540156E+01,-1.594424E-02,2.213448E-02
1.54349E+01,-1.53869E-02,2.034718E-02
1.546824E+01,-1.655111E-02,1.892051E-02
1.550157E+01,-1.924447E-02,1.820247E-02
1.553491E+01,-2.26622E-02,1.826974E-02
1.556825E+01,-2.554998E-02,1.888737E-02
1.560158E+01,-2.699639E-02,1.975161E-02
1.563492E+01,-2.658928E-02,2.054488E-02
1.566826E+01,-2.43676E-02,2.105156E-02
1.570159E+01,-2.104276E-02,2.118295E-02
1.573493E+01,-1.761097E-02,2.104516E-02
1.576827E+01,-1.517982E-02,2.08356E-02
1.58016E+01,-1.462048E-02,2.077676E-02
1.583494E+01,-1.602989E-02,2.097108E-02
1.586828E+01,-1.899961E-02,2.118798E-02
1.590161E+01,-2.247883E-02,2.124791E-02
1.593495E+01,-2.538482E-02,2.094115E-02
1.596829E+01,-2.686035E-02,2.023623E-02
1.600162E+01,-2.644273E-02,1.93429E-02
1.603496E+01,-2.431357E-02,1.850048E-02
1.60683E+01,-2.114958E-02,1.807214E-02
1.610163E+01,-1.800381E-02,1.832935E-02
1.613497E+01,-1.592514E-02,1.941934E-02
1.616831E+01,-1.558364E-02,2.11001E-02
1.620165E+01,-1.685808E-02,2.280495E-02
1.623498E+01,-1.932634E-02,2.39352E-02
1.626832E+01,-2.208552E-02,2.401018E-02
1.630166E+01,-2.431731E-02,2.292561E-02
1.633499E+01,-2.535669E-02,2.094696E-02
1.636833E+01,-2.50261E-02,1.851681E-02
1.640167E+01,-2.337296E-02,1.653029E-02
1.6435E+01,-2.118675E-02,1.561375E-02
1.646834E+01,-1.91511E-02,1.619704E-02
1.650168E+01,-1.800919E-02,1.82323E-02
1.653501E+01,-1.793442E-02,2.11659E-02
1.656835E+01,-1.881512E-02,2.395728E-02
1.660169E+01,-2.012933E-02,2.565669E-02
1.663502E+01,-2.149018E-02,2.583174E-02
1.666836E+01,-2.244759E-02,2.443967E-02
1.67017E+01,-2.2771E-02,2.169841E-02
1.673503E+01,-2.241765E-02,1.845122E-02
1.676837E+01,-2.166639E-02,1.575237E-02
1.680171E+01,-2.095392E-02,1.44803E-02
1.683504E+01,-2.062113E-02,1.520413E-02
1.686838E+01,-2.067022E-02,1.762569E-02
1.690172E+01,-2.098013E-02,2.094222E-02
1.693505E+01,-2.121259E-02,2.403329E-02
1.696839E+01,-2.119483E-02,2.595212E-02
1.700173E+01,-2.084733E-02,2.623436E-02
1.703506E+01,-2.027346E-02,2.480491E-02
1.70684E+01,-1.971597E-02,2.205684E-02
1.710174E+01,-1.946012E-02,1.878478E-02
1.713507E+01,-1.973897E-02,1.609733E-02
1.716841E+01,-2.067899E-02,1.490371E-02
1.720175E+01,-2.205192E-02,1.548822E-02
1.723508E+01,-2.331248E-02,1.764985E-02
1.726842E+01,-2.393944E-02,2.054076E-02
1.730176E+01,-2.359433E-02,2.315426E-02
1.733509E+01,-2.231498E-02,2.482244E-02
1.736843E+01,-2.039841E-02,2.512888E-02
1.740177E+01,-1.838761E-02,2.403481E-02
1.74351E+01,-1.705176E-02,2.190892E-02
1.746844E+01,-1.683428E-02,1.942978E-02
1.750178E+01,-1.801345E-02,1.752022E-02
1.753511E+01,-2.030893E-02,1.674995E-02
1.756845E+01,-2.298985E-02,1.712103E-02
1.760179E+01,-2.514924E-02,1.841942E-02
1.763512E+01,-2.60441E-02,2.012982E-02
1.766846E+01,-2.531458E-02,2.167229E-02
1.77018E+01,-2.314352E-02,2.26434E-02
1.773513E+01,-2.012991E-02,2.282533E-02
1.776847E+01,-1.725404E-02,2.225606E-02
1.780181E+01,-1.542349E-02,2.128519E-02
1.783514E+01,-1.533564E-02,2.031795E-02
1.786848E+01,-1.699529E-02,1.973137E-02
1.790182E+01,-2.004388E-02,1.953445E-02
1.793515E+01,-2.329577E-02,1.966412E-02
1.796849E+01,-2.586951E-02,1.989178E-02
1.800183E+01,-2.681552E-02,2.003937E-02
1.803516E+01,-2.592575E-02,2.009019E-02
1.80685E+01,-2.346355E-02,2.002346E-02
1.810184E+01,-2.024618E-02,1.990272E-02
1.813517E+01,-1.715388E-02,2.000444E-02
1.816851E+01,-1.537357E-02,2.038797E-02
1.820185E+01,-1.537777E-02,2.111462E-02
1.823518E+01,-1.711253E-02,2.194329E-02
1.826852E+01,-2.000917E-02,2.245121E-02
1.830186E+01,-2.300266E-02,2.231738E-02
1.83352E+01,-2.526924E-02,2.150112E-02
1.836853E+01,-2.612223E-02,2.018484E-02
1.840187E+01,-2.528834E-02,1.872849E-02
1.843521E+01,-2.313583E-02,1.754991E-02
1.846854E+01,-2.042978E-02,1.714304E-02
1.850188E+01,-1.798878E-02,1.778201E-02
1.853522E+01,-1.669515E-02,1.948097E-02
